Hypothesis File: output_preprocessing.tgt_after_adding_sentence_id
Reference File: post_edition_after_tokenizing_lowercasing.tgt_after_adding_sentence_id
Ave-Reference File: 
            Sent Id |  Ins |  Del |  Sub | Shft | WdSh |  NumEr |  AvNumWd |      TER
(id_TEST_WMT_5192):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   11.000 |    9.091
(id_TEST_WMT_5193):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   17.000 |   17.647
(id_TEST_WMT_5194):0 |    0 |    2 |    4 |    1 |    1 |    7.0 |   32.000 |   21.875
(id_TEST_WMT_5195):0 |    0 |    2 |    5 |    1 |    1 |    8.0 |   33.000 |   24.242
(id_TEST_WMT_5196):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   10.000 |    0.000
(id_TEST_WMT_5197):0 |    0 |    1 |    5 |    1 |    1 |    7.0 |   31.000 |   22.581
(id_TEST_WMT_5198):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |   19.000 |    5.263
(id_TEST_WMT_5199):0 |    2 |    0 |    2 |    0 |    0 |    4.0 |    7.000 |   57.143
(id_TEST_WMT_5200):0 |    0 |    7 |    2 |    1 |    1 |   10.0 |   32.000 |   31.250
(id_TEST_WMT_5201):0 |    3 |    2 |    2 |    0 |    0 |    7.0 |   51.000 |   13.725
(id_TEST_WMT_5202):0 |    0 |    4 |    4 |    1 |    1 |    9.0 |   11.000 |   81.818
(id_TEST_WMT_5203):0 |    3 |    0 |    2 |    0 |    0 |    5.0 |   17.000 |   29.412
(id_TEST_WMT_5204):0 |    0 |    5 |    2 |    1 |    1 |    8.0 |   41.000 |   19.512
(id_TEST_WMT_5205):0 |    0 |    1 |    4 |    1 |    1 |    6.0 |   33.000 |   18.182
(id_TEST_WMT_5206):0 |    0 |    2 |    3 |    0 |    0 |    5.0 |   13.000 |   38.462
(id_TEST_WMT_5207):0 |    0 |    2 |    3 |    0 |    0 |    5.0 |   29.000 |   17.241
(id_TEST_WMT_5208):0 |    0 |    0 |    1 |    1 |    1 |    2.0 |   13.000 |   15.385
(id_TEST_WMT_5209):0 |    1 |    6 |    2 |    1 |    1 |   10.0 |   33.000 |   30.303
(id_TEST_WMT_5210):0 |    0 |    1 |    3 |    0 |    0 |    4.0 |   42.000 |    9.524
(id_TEST_WMT_5211):0 |    1 |    2 |    3 |    0 |    0 |    6.0 |   35.000 |   17.143
(id_TEST_WMT_5212):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   15.000 |    6.667
(id_TEST_WMT_5213):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |    5.000 |   40.000
(id_TEST_WMT_5214):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   10.000 |    0.000
(id_TEST_WMT_5215):0 |    0 |    0 |    1 |    1 |    1 |    2.0 |    8.000 |   25.000
(id_TEST_WMT_5216):0 |    0 |    0 |    1 |    1 |    1 |    2.0 |   22.000 |    9.091
(id_TEST_WMT_5217):0 |    0 |    5 |    5 |    0 |    0 |   10.0 |   17.000 |   58.824
(id_TEST_WMT_5218):0 |    0 |    4 |    3 |    1 |    2 |    8.0 |   17.000 |   47.059
(id_TEST_WMT_5219):0 |    1 |    3 |   16 |    4 |    4 |   24.0 |   64.000 |   37.500
(id_TEST_WMT_5220):0 |    1 |    1 |    2 |    1 |    1 |    5.0 |   54.000 |    9.259
(id_TEST_WMT_5221):0 |    2 |    0 |    3 |    2 |    2 |    7.0 |   21.000 |   33.333
(id_TEST_WMT_5222):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   22.000 |    4.545
(id_TEST_WMT_5223):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   11.000 |    0.000
(id_TEST_WMT_5224):0 |    5 |    2 |    7 |    1 |    1 |   15.0 |   40.000 |   37.500
(id_TEST_WMT_5225):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |   25.000 |    4.000
(id_TEST_WMT_5226):0 |    2 |    1 |    3 |    0 |    0 |    6.0 |   30.000 |   20.000
(id_TEST_WMT_5227):0 |    3 |    0 |    1 |    0 |    0 |    4.0 |    5.000 |   80.000
(id_TEST_WMT_5228):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |    9.000 |   11.111
(id_TEST_WMT_5229):0 |    1 |    0 |    4 |    0 |    0 |    5.0 |    8.000 |   62.500
(id_TEST_WMT_5230):0 |    3 |    3 |    2 |    0 |    0 |    8.0 |   29.000 |   27.586
(id_TEST_WMT_5231):0 |    0 |    2 |    2 |    3 |    4 |    7.0 |   18.000 |   38.889
(id_TEST_WMT_5232):0 |    0 |    0 |    3 |    0 |    0 |    3.0 |   16.000 |   18.750
(id_TEST_WMT_5233):0 |    0 |    7 |    5 |    2 |    3 |   14.0 |   33.000 |   42.424
(id_TEST_WMT_5234):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   17.000 |   17.647
(id_TEST_WMT_5235):0 |    0 |    5 |    3 |    1 |    2 |    9.0 |   24.000 |   37.500
(id_TEST_WMT_5236):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    7.000 |   14.286
(id_TEST_WMT_5237):0 |    2 |    2 |    4 |    0 |    0 |    8.0 |   22.000 |   36.364
(id_TEST_WMT_5238):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   17.000 |   11.765
(id_TEST_WMT_5239):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   13.000 |   15.385
(id_TEST_WMT_5240):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    4.000 |    0.000
(id_TEST_WMT_5241):0 |    0 |    0 |    2 |    1 |    1 |    3.0 |   14.000 |   21.429
(id_TEST_WMT_5242):0 |    0 |    0 |    4 |    0 |    0 |    4.0 |    7.000 |   57.143
(id_TEST_WMT_5243):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   12.000 |   16.667
(id_TEST_WMT_5244):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |   22.000 |   13.636
(id_TEST_WMT_5245):0 |    1 |    0 |    4 |    0 |    0 |    5.0 |   29.000 |   17.241
(id_TEST_WMT_5246):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   19.000 |    5.263
(id_TEST_WMT_5247):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   14.000 |    0.000
(id_TEST_WMT_5248):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   16.000 |    6.250
(id_TEST_WMT_5249):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   16.000 |    6.250
(id_TEST_WMT_5250):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   39.000 |    2.564
(id_TEST_WMT_5251):0 |    2 |    2 |    3 |    1 |    1 |    8.0 |   28.000 |   28.571
(id_TEST_WMT_5252):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    9.000 |   11.111
(id_TEST_WMT_5253):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   18.000 |   11.111
(id_TEST_WMT_5254):0 |    2 |    0 |    9 |    3 |    4 |   14.0 |   39.000 |   35.897
(id_TEST_WMT_5255):0 |    1 |    8 |    0 |    1 |    1 |   10.0 |   22.000 |   45.455
(id_TEST_WMT_5256):0 |    0 |    2 |    4 |    2 |    2 |    8.0 |    9.000 |   88.889
(id_TEST_WMT_5257):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    9.000 |    0.000
(id_TEST_WMT_5258):0 |    1 |    1 |    2 |    0 |    0 |    4.0 |   23.000 |   17.391
(id_TEST_WMT_5259):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |    7.000 |   14.286
(id_TEST_WMT_5260):0 |    4 |    3 |    5 |    0 |    0 |   12.0 |   52.000 |   23.077
(id_TEST_WMT_5261):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   15.000 |   20.000
(id_TEST_WMT_5262):0 |    0 |    3 |    4 |    0 |    0 |    7.0 |   21.000 |   33.333
(id_TEST_WMT_5263):0 |    2 |    2 |    9 |    0 |    0 |   13.0 |   30.000 |   43.333
(id_TEST_WMT_5264):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   12.000 |   16.667
(id_TEST_WMT_5265):0 |    2 |    1 |    1 |    0 |    0 |    4.0 |   20.000 |   20.000
(id_TEST_WMT_5266):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   10.000 |    0.000
(id_TEST_WMT_5267):0 |    1 |    0 |    3 |    2 |    3 |    6.0 |   27.000 |   22.222
(id_TEST_WMT_5268):0 |    4 |    0 |    3 |    0 |    0 |    7.0 |   33.000 |   21.212
(id_TEST_WMT_5269):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    9.000 |   11.111
(id_TEST_WMT_5270):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   26.000 |    0.000
(id_TEST_WMT_5271):0 |    1 |    0 |    3 |    0 |    0 |    4.0 |   27.000 |   14.815
(id_TEST_WMT_5272):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   40.000 |    2.500
(id_TEST_WMT_5273):0 |    1 |    1 |    8 |    2 |    2 |   12.0 |   31.000 |   38.710
(id_TEST_WMT_5274):0 |    0 |    0 |    7 |    1 |    1 |    8.0 |   14.000 |   57.143
(id_TEST_WMT_5275):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   34.000 |    0.000
(id_TEST_WMT_5276):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |    8.000 |   37.500
(id_TEST_WMT_5277):0 |    4 |    0 |    2 |    0 |    0 |    6.0 |   36.000 |   16.667
(id_TEST_WMT_5278):0 |    2 |    5 |    3 |    1 |    1 |   11.0 |   29.000 |   37.931
(id_TEST_WMT_5279):0 |    0 |    2 |    1 |    0 |    0 |    3.0 |    9.000 |   33.333
(id_TEST_WMT_5280):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   19.000 |    5.263
(id_TEST_WMT_5281):0 |    0 |    0 |    3 |    0 |    0 |    3.0 |   16.000 |   18.750
(id_TEST_WMT_5282):0 |    1 |    1 |    9 |    2 |   13 |   13.0 |   76.000 |   17.105
(id_TEST_WMT_5283):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   12.000 |   16.667
(id_TEST_WMT_5284):0 |    0 |    4 |    3 |    1 |    1 |    8.0 |   26.000 |   30.769
(id_TEST_WMT_5285):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |   17.000 |    5.882
(id_TEST_WMT_5286):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |    9.000 |   33.333
(id_TEST_WMT_5287):0 |    0 |    1 |    9 |    1 |    2 |   11.0 |   18.000 |   61.111
(id_TEST_WMT_5288):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |   15.000 |    6.667
(id_TEST_WMT_5289):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   40.000 |    7.500
(id_TEST_WMT_5290):0 |    0 |    1 |    3 |    0 |    0 |    4.0 |   25.000 |   16.000
(id_TEST_WMT_5291):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   21.000 |    4.762
(id_TEST_WMT_5292):0 |    2 |    2 |    3 |    0 |    0 |    7.0 |   24.000 |   29.167
(id_TEST_WMT_5293):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    6.000 |   16.667
(id_TEST_WMT_5294):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   18.000 |   11.111
(id_TEST_WMT_5295):0 |    1 |    4 |    5 |    2 |    3 |   12.0 |   30.000 |   40.000
(id_TEST_WMT_5296):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   25.000 |    8.000
(id_TEST_WMT_5297):0 |    4 |    0 |    8 |    2 |   10 |   14.0 |   28.000 |   50.000
(id_TEST_WMT_5298):0 |    0 |    3 |    7 |    0 |    0 |   10.0 |   37.000 |   27.027
(id_TEST_WMT_5299):0 |    3 |    0 |    2 |    0 |    0 |    5.0 |    6.000 |   83.333
(id_TEST_WMT_5300):0 |    3 |    6 |   10 |    1 |    1 |   20.0 |   33.000 |   60.606
(id_TEST_WMT_5301):0 |    2 |    1 |    2 |    0 |    0 |    5.0 |   39.000 |   12.821
(id_TEST_WMT_5302):0 |    0 |    2 |    4 |    0 |    0 |    6.0 |   35.000 |   17.143
(id_TEST_WMT_5303):0 |    0 |    3 |    3 |    1 |    2 |    7.0 |   27.000 |   25.926
(id_TEST_WMT_5304):0 |    4 |    7 |    7 |    2 |    2 |   20.0 |   28.000 |   71.429
(id_TEST_WMT_5305):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |    4.000 |   75.000
(id_TEST_WMT_5306):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   19.000 |   10.526
(id_TEST_WMT_5307):0 |    0 |    1 |    4 |    0 |    0 |    5.0 |   28.000 |   17.857
(id_TEST_WMT_5308):0 |    1 |    0 |    5 |    0 |    0 |    6.0 |   23.000 |   26.087
(id_TEST_WMT_5309):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |    5.000 |   40.000
(id_TEST_WMT_5310):0 |    0 |    0 |    3 |    0 |    0 |    3.0 |   21.000 |   14.286
(id_TEST_WMT_5311):0 |    3 |    0 |    1 |    0 |    0 |    4.0 |   24.000 |   16.667
(id_TEST_WMT_5312):0 |    3 |    1 |    8 |    3 |    4 |   15.0 |   40.000 |   37.500
(id_TEST_WMT_5313):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   13.000 |   15.385
(id_TEST_WMT_5314):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |    8.000 |   25.000
(id_TEST_WMT_5315):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   10.000 |   20.000
(id_TEST_WMT_5316):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    9.000 |    0.000
(id_TEST_WMT_5317):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   13.000 |    0.000
(id_TEST_WMT_5318):0 |    0 |    1 |    5 |    0 |    0 |    6.0 |   43.000 |   13.953
(id_TEST_WMT_5319):0 |    2 |    0 |    2 |    1 |    1 |    5.0 |   27.000 |   18.519
(id_TEST_WMT_5320):0 |    2 |    2 |    6 |    3 |    4 |   13.0 |   42.000 |   30.952
(id_TEST_WMT_5321):0 |    0 |    3 |    2 |    0 |    0 |    5.0 |   70.000 |    7.143
(id_TEST_WMT_5322):0 |    0 |    0 |    1 |    1 |    1 |    2.0 |   22.000 |    9.091
(id_TEST_WMT_5323):0 |    2 |    0 |    2 |    0 |    0 |    4.0 |   13.000 |   30.769
(id_TEST_WMT_5324):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   12.000 |    8.333
(id_TEST_WMT_5325):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   10.000 |   30.000
(id_TEST_WMT_5326):0 |    0 |    1 |   10 |    0 |    0 |   11.0 |   31.000 |   35.484
(id_TEST_WMT_5327):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   25.000 |    4.000
(id_TEST_WMT_5328):0 |    2 |    3 |    2 |    3 |    3 |   10.0 |   43.000 |   23.256
(id_TEST_WMT_5329):0 |    2 |    2 |    6 |    0 |    0 |   10.0 |   24.000 |   41.667
(id_TEST_WMT_5330):0 |    0 |    0 |    3 |    0 |    0 |    3.0 |   30.000 |   10.000
(id_TEST_WMT_5331):0 |    1 |    1 |    2 |    0 |    0 |    4.0 |   11.000 |   36.364
(id_TEST_WMT_5332):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |    8.000 |   25.000
(id_TEST_WMT_5333):0 |    2 |    0 |    4 |    1 |    2 |    7.0 |   29.000 |   24.138
(id_TEST_WMT_5334):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    8.000 |    0.000
(id_TEST_WMT_5335):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    5.000 |   20.000
(id_TEST_WMT_5336):0 |    0 |    3 |    4 |    0 |    0 |    7.0 |   27.000 |   25.926
(id_TEST_WMT_5337):0 |    2 |    1 |    2 |    1 |    1 |    6.0 |   39.000 |   15.385
(id_TEST_WMT_5338):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   13.000 |    7.692
(id_TEST_WMT_5339):0 |    2 |    3 |   18 |    4 |    6 |   27.0 |   54.000 |   50.000
(id_TEST_WMT_5340):0 |    0 |    0 |    3 |    0 |    0 |    3.0 |   23.000 |   13.043
(id_TEST_WMT_5341):0 |    1 |    2 |    2 |    1 |    1 |    6.0 |   20.000 |   30.000
(id_TEST_WMT_5342):0 |    0 |    4 |   13 |    4 |    6 |   21.0 |   34.000 |   61.765
(id_TEST_WMT_5343):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   10.000 |   20.000
(id_TEST_WMT_5344):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |   28.000 |    3.571
(id_TEST_WMT_5345):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   13.000 |    7.692
(id_TEST_WMT_5346):0 |    1 |    1 |   13 |    3 |    3 |   18.0 |   56.000 |   32.143
(id_TEST_WMT_5347):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    9.000 |   11.111
(id_TEST_WMT_5348):0 |    2 |    0 |    2 |    0 |    0 |    4.0 |    5.000 |   80.000
(id_TEST_WMT_5349):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    9.000 |    0.000
(id_TEST_WMT_5350):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   22.000 |    9.091
(id_TEST_WMT_5351):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   17.000 |    5.882
(id_TEST_WMT_5352):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |    7.000 |   14.286
(id_TEST_WMT_5353):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |    7.000 |   14.286
(id_TEST_WMT_5354):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   19.000 |    0.000
(id_TEST_WMT_5355):0 |    2 |    0 |    4 |    0 |    0 |    6.0 |   42.000 |   14.286
(id_TEST_WMT_5356):0 |    5 |    0 |    3 |    3 |    3 |   11.0 |   54.000 |   20.370
(id_TEST_WMT_5357):0 |    3 |    0 |    5 |    0 |    0 |    8.0 |   14.000 |   57.143
(id_TEST_WMT_5358):0 |    3 |    0 |    5 |    0 |    0 |    8.0 |   33.000 |   24.242
(id_TEST_WMT_5359):0 |    0 |    2 |    1 |    0 |    0 |    3.0 |   21.000 |   14.286
(id_TEST_WMT_5360):0 |    0 |    6 |    7 |    1 |    1 |   14.0 |   35.000 |   40.000
(id_TEST_WMT_5361):0 |    1 |    3 |    3 |    2 |    3 |    9.0 |   23.000 |   39.130
(id_TEST_WMT_5362):0 |    0 |    0 |    7 |    0 |    0 |    7.0 |   30.000 |   23.333
(id_TEST_WMT_5363):0 |    0 |    3 |    6 |    0 |    0 |    9.0 |   40.000 |   22.500
(id_TEST_WMT_5364):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   17.000 |   11.765
(id_TEST_WMT_5365):0 |    1 |    1 |    4 |    0 |    0 |    6.0 |   31.000 |   19.355
(id_TEST_WMT_5366):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    6.000 |    0.000
(id_TEST_WMT_5367):0 |    2 |    0 |    3 |    0 |    0 |    5.0 |   24.000 |   20.833
(id_TEST_WMT_5368):0 |    0 |    3 |    6 |    0 |    0 |    9.0 |   25.000 |   36.000
(id_TEST_WMT_5369):0 |    5 |    0 |   14 |    1 |    1 |   20.0 |   50.000 |   40.000
(id_TEST_WMT_5370):0 |    0 |    1 |    3 |    0 |    0 |    4.0 |   18.000 |   22.222
(id_TEST_WMT_5371):0 |    1 |    0 |    3 |    0 |    0 |    4.0 |   38.000 |   10.526
(id_TEST_WMT_5372):0 |    3 |    0 |    0 |    0 |    0 |    3.0 |   22.000 |   13.636
(id_TEST_WMT_5373):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   15.000 |    0.000
(id_TEST_WMT_5374):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   16.000 |    6.250
(id_TEST_WMT_5375):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   24.000 |    0.000
(id_TEST_WMT_5376):0 |    0 |    2 |    6 |    1 |    1 |    9.0 |   16.000 |   56.250
(id_TEST_WMT_5377):0 |    0 |    3 |    6 |    0 |    0 |    9.0 |   41.000 |   21.951
(id_TEST_WMT_5378):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    5.000 |    0.000
(id_TEST_WMT_5379):0 |    0 |    9 |   10 |    0 |    0 |   19.0 |   62.000 |   30.645
(id_TEST_WMT_5380):0 |    1 |    0 |    8 |    0 |    0 |    9.0 |   35.000 |   25.714
(id_TEST_WMT_5381):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   57.000 |    0.000
(id_TEST_WMT_5382):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   25.000 |    8.000
(id_TEST_WMT_5383):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |    7.000 |   28.571
(id_TEST_WMT_5384):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   17.000 |    0.000
(id_TEST_WMT_5385):0 |    3 |    3 |    5 |    0 |    0 |   11.0 |   39.000 |   28.205
(id_TEST_WMT_5386):0 |    0 |    1 |    5 |    0 |    0 |    6.0 |   30.000 |   20.000
(id_TEST_WMT_5387):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |   14.000 |    7.143
(id_TEST_WMT_5388):0 |    1 |    1 |    6 |    1 |    1 |    9.0 |   22.000 |   40.909
(id_TEST_WMT_5389):0 |    2 |    4 |    7 |    1 |    1 |   14.0 |   42.000 |   33.333
(id_TEST_WMT_5390):0 |    4 |    3 |    4 |    1 |    1 |   12.0 |   17.000 |   70.588
(id_TEST_WMT_5391):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   24.000 |    8.333
(id_TEST_WMT_5392):0 |    0 |    5 |    3 |    2 |    3 |   10.0 |   19.000 |   52.632
(id_TEST_WMT_5393):0 |    0 |   22 |   12 |    3 |    3 |   37.0 |   67.000 |   55.224
(id_TEST_WMT_5394):0 |    0 |    0 |    8 |    3 |    3 |   11.0 |   41.000 |   26.829
(id_TEST_WMT_5395):0 |    0 |    2 |    1 |    1 |    2 |    4.0 |   30.000 |   13.333
(id_TEST_WMT_5396):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   66.000 |    1.515
(id_TEST_WMT_5397):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |   17.000 |   17.647
(id_TEST_WMT_5398):0 |    2 |    0 |    5 |    2 |    3 |    9.0 |   14.000 |   64.286
(id_TEST_WMT_5399):0 |    0 |    2 |    3 |    0 |    0 |    5.0 |   27.000 |   18.519
(id_TEST_WMT_5400):0 |    1 |    0 |    6 |    2 |    2 |    9.0 |   12.000 |   75.000
(id_TEST_WMT_5401):0 |    0 |    1 |    3 |    0 |    0 |    4.0 |   19.000 |   21.053
(id_TEST_WMT_5402):0 |    2 |    1 |    4 |    0 |    0 |    7.0 |   24.000 |   29.167
(id_TEST_WMT_5403):0 |    0 |    0 |    4 |    0 |    0 |    4.0 |   38.000 |   10.526
(id_TEST_WMT_5404):0 |    3 |    0 |    3 |    2 |    2 |    8.0 |   19.000 |   42.105
(id_TEST_WMT_5405):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   16.000 |    6.250
(id_TEST_WMT_5406):0 |    0 |    0 |    1 |    1 |    1 |    2.0 |   13.000 |   15.385
(id_TEST_WMT_5407):0 |    0 |    3 |    2 |    0 |    0 |    5.0 |   11.000 |   45.455
(id_TEST_WMT_5408):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   28.000 |    7.143
(id_TEST_WMT_5409):0 |    3 |    1 |    5 |    0 |    0 |    9.0 |   17.000 |   52.941
(id_TEST_WMT_5410):0 |    1 |    3 |    4 |    1 |    3 |    9.0 |   30.000 |   30.000
(id_TEST_WMT_5411):0 |    4 |    5 |    8 |    1 |    2 |   18.0 |   37.000 |   48.649
(id_TEST_WMT_5412):0 |    2 |    1 |    2 |    0 |    0 |    5.0 |   30.000 |   16.667
(id_TEST_WMT_5413):0 |    0 |    0 |    3 |    0 |    0 |    3.0 |   18.000 |   16.667
(id_TEST_WMT_5414):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   12.000 |    8.333
(id_TEST_WMT_5415):0 |    1 |    1 |    3 |    0 |    0 |    5.0 |   12.000 |   41.667
(id_TEST_WMT_5416):0 |    0 |    1 |    4 |    0 |    0 |    5.0 |   18.000 |   27.778
(id_TEST_WMT_5417):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   22.000 |    9.091
(id_TEST_WMT_5418):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   33.000 |    3.030
(id_TEST_WMT_5419):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |    7.000 |   28.571
(id_TEST_WMT_5420):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   36.000 |    5.556
(id_TEST_WMT_5421):0 |    0 |    2 |    3 |    0 |    0 |    5.0 |   19.000 |   26.316
(id_TEST_WMT_5422):0 |    2 |    1 |    4 |    0 |    0 |    7.0 |   14.000 |   50.000
(id_TEST_WMT_5423):0 |    1 |    2 |   11 |    2 |    3 |   16.0 |   59.000 |   27.119
(id_TEST_WMT_5424):0 |    3 |    0 |    6 |    1 |    1 |   10.0 |   29.000 |   34.483
(id_TEST_WMT_5425):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |   34.000 |    8.824
(id_TEST_WMT_5426):0 |    2 |    1 |    6 |    0 |    0 |    9.0 |   23.000 |   39.130
(id_TEST_WMT_5427):0 |    0 |    0 |    4 |    1 |    1 |    5.0 |   22.000 |   22.727
(id_TEST_WMT_5428):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   22.000 |    4.545
(id_TEST_WMT_5429):0 |    3 |    1 |    6 |    2 |    4 |   12.0 |   31.000 |   38.710
(id_TEST_WMT_5430):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   20.000 |    5.000
(id_TEST_WMT_5431):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    8.000 |    0.000
(id_TEST_WMT_5432):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   24.000 |    4.167
(id_TEST_WMT_5433):0 |    0 |    0 |    4 |    0 |    0 |    4.0 |   28.000 |   14.286
(id_TEST_WMT_5434):0 |    3 |    0 |    4 |    0 |    0 |    7.0 |   15.000 |   46.667
(id_TEST_WMT_5435):0 |    4 |    1 |    8 |    3 |    4 |   16.0 |   36.000 |   44.444
(id_TEST_WMT_5436):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    9.000 |   11.111
(id_TEST_WMT_5437):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   10.000 |    0.000
(id_TEST_WMT_5438):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |   13.000 |   23.077
(id_TEST_WMT_5439):0 |    0 |    0 |    5 |    2 |    2 |    7.0 |   42.000 |   16.667
(id_TEST_WMT_5440):0 |    2 |    2 |    4 |    0 |    0 |    8.0 |   12.000 |   66.667
(id_TEST_WMT_5441):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    8.000 |   12.500
(id_TEST_WMT_5442):0 |    8 |    0 |    8 |    0 |    0 |   16.0 |   19.000 |   84.211
(id_TEST_WMT_5443):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   11.000 |    9.091
(id_TEST_WMT_5444):0 |    4 |    2 |    6 |    1 |    1 |   13.0 |   25.000 |   52.000
(id_TEST_WMT_5445):0 |    0 |    2 |    3 |    1 |    1 |    6.0 |   29.000 |   20.690
(id_TEST_WMT_5446):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   13.000 |   15.385
(id_TEST_WMT_5447):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    6.000 |    0.000
